"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"06","037","1103","12128","7","34.06659","-118.22688","WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","Included","","1","100.0000","","0.0083","","0.0083","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12113","7","34.06659","-118.22688","WGS84","Cobalt (TSP) STP","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0.00065","","0.00065","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12103","7","34.06659","-118.22688","WGS84","Arsenic (TSP) STP","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0.00174","","0.00174","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12185","7","34.06659","-118.22688","WGS84","Zirconium (TSP) STP","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0.004","","0.004","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12115","1","34.06659","-118.22688","WGS84","Chromium VI (TSP) STP","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12102","7","34.06659","-118.22688","WGS84","Antimony (TSP) STP","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0.00733","","0.00733","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68109","1","34.06659","-118.22688","WGS84","Elapsed Sample Time","24 HOUR","","2023-07-11","2023","192","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","61104","1","34.06659","-118.22688","WGS84","Wind Direction - Resultant","1 HOUR","","2023-07-11","2023","192","Degrees Compass","None","","24","100.0000","","234.583333","","335","4",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68107","1","34.06659","-118.22688","WGS84","Sample Max Baro Pressure","24 HOUR","","2023-07-11","2023","192","Millimeters (mercury)","None","","1","100.0000","","753","","753","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68106","1","34.06659","-118.22688","WGS84","Sample Min Baro Pressure","24 HOUR","","2023-07-11","2023","192","Millimeters (mercury)","None","","1","100.0000","","751","","751","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","61102","1","34.06659","-118.22688","WGS84","Wind Direction - Scalar","1 HOUR","","2023-07-11","2023","192","Degrees Compass","None","","24","100.0000","","234.583333","","335","4",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","61103","1","34.06659","-118.22688","WGS84","Wind Speed - Resultant","1 HOUR","","2023-07-11","2023","192","Knots","None","","24","100.0000","","3.341667","","7.3","15",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42603","1","34.06659","-118.22688","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2023-07-11","2023","192","Parts per billion","None","","24","100.0000","","29.05","","86.4","4",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","62101","1","34.06659","-118.22688","WGS84","Outdoor Temperature","1 HOUR","","2023-07-11","2023","192","Degrees Fahrenheit","None","","24","100.0000","","73.708333","","86","14",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","62201","1","34.06659","-118.22688","WGS84","Relative Humidity","1 HOUR","","2023-07-11","2023","192","Percent relative humidity","None","","24","100.0000","","58.791667","","88","3",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42601","1","34.06659","-118.22688","WGS84","Nitric oxide (NO)","1 HOUR","","2023-07-11","2023","192","Parts per billion","None","","24","100.0000","","10.483333","","58.9","4",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68103","1","34.06659","-118.22688","WGS84","Ambient Min Temperature","24 HOUR","","2023-07-11","2023","192","Degrees Centigrade","None","","1","100.0000","","16.8","","16.8","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68104","1","34.06659","-118.22688","WGS84","Ambient Max Temperature","24 HOUR","","2023-07-11","2023","192","Degrees Centigrade","None","","1","100.0000","","32.7","","32.7","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68105","1","34.06659","-118.22688","WGS84","Average Ambient Temperature","24 HOUR","","2023-07-11","2023","192","Degrees Centigrade","None","","1","100.0000","","24.1","","24.1","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","14129","3","34.06659","-118.22688","WGS84","Lead (TSP) LC","24 HOUR","Lead 3-Month 2009","2023-07-11","2023","192","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.007","","0.007","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42401","10","34.06659","-118.22688","WGS84","Sulfur dioxide","5 MINUTE","","2023-07-11","2023","192","Parts per billion","None","","258","90.0000","","0.235659","","0.6","5",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42601","9","34.06659","-118.22688","WGS84","Nitric oxide (NO)","1 HOUR","","2023-07-11","2023","192","Parts per billion","None","","24","100.0000","","9.158333","","46","5",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","43504","5","34.06659","-118.22688","WGS84","Propionaldehyde","24 HOUR","","2023-07-11","2023","192","Parts per billion Carbon","None","","1","100.0000","","0.2","","0.2","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","43510","5","34.06659","-118.22688","WGS84","Butyraldehyde","24 HOUR","","2023-07-11","2023","192","Parts per billion Carbon","None","","1","100.0000","","0.2","","0.2","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","43517","5","34.06659","-118.22688","WGS84","Hexanaldehyde","24 HOUR","","2023-07-11","2023","192","Parts per billion Carbon","None","","1","100.0000","","0.3","","0.3","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12115","4","34.06659","-118.22688","WGS84","Chromium VI (TSP) STP","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (25 C)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","12105","7","34.06659","-118.22688","WGS84","Beryllium (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.152","","0.152","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42602","3","34.06659","-118.22688","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2023-07-11","2023","192","Parts per billion","None","","24","100.0000","","16.229167","","29.7","1","27","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42602","3","34.06659","-118.22688","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2023-07-11","2023","192","Parts per billion","None","","24","100.0000","","16.229167","","29.7","1","27","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","14129","2","34.06659","-118.22688","WGS84","Lead (TSP) LC","24 HOUR","Lead 3-Month 2009","2023-07-11","2023","192","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.008","","0.008","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","85101","2","34.06659","-118.22688","WGS84","PM10 - LC","24 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (LC)","None","","1","100.0000","","24","","24","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42101","9","34.06659","-118.22688","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2023-07-11","2023","192","Parts per million","None","","24","100.0000","","0.402833","","0.81","5",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","42101","9","34.06659","-118.22688","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2023-07-11","2023","192","Parts per million","None","","24","100.0000","","0.404167","","0.6","8","7","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17224","6","34.06659","-118.22688","WGS84","Benzo[e]pyrene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.06","","0.06","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17231","6","34.06659","-118.22688","WGS84","Dibenzo[a,h]anthracene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88101","3","34.06659","-118.22688","WGS84","PM2.5 - Local Conditions","1 HOUR","","2023-07-11","2023","192","Micrograms/cubic meter (LC)","None","","24","100.0000","","15.845833","","25.4","11",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88101","3","34.06659","-118.22688","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2023-07-11","2023","192","Micrograms/cubic meter (LC)","None","","1","100.0000","","15.8","","15.8","0","59","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88101","3","34.06659","-118.22688","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2023-07-11","2023","192","Micrograms/cubic meter (LC)","None","","1","100.0000","","15.8","","15.8","0","59","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17212","6","34.06659","-118.22688","WGS84","Perylene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17215","6","34.06659","-118.22688","WGS84","Benzo[a]anthracene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.05","","0.05","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17220","6","34.06659","-118.22688","WGS84","Benzo[b]fluoranthene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.08","","0.08","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17201","6","34.06659","-118.22688","WGS84","Fluoranthene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","2.07","","2.07","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17204","6","34.06659","-118.22688","WGS84","Pyrene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.928","","0.928","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17208","6","34.06659","-118.22688","WGS84","Chrysene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.095","","0.095","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17211","6","34.06659","-118.22688","WGS84","Coronene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.07","","0.07","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17149","6","34.06659","-118.22688","WGS84","Fluorene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","5.13","","5.13","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17150","6","34.06659","-118.22688","WGS84","Phenanthrene (TSP) STP","24 HOUR","","2023-07-11","2023","192","Nanograms/cubic meter (25 C)","None","","1","100.0000","","11.4","","11.4","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
